,UUID,Substance
13775,a269e90b-05c1-421c-9629-573c21160b04,"Copper, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, aminosulfonyl sulfo derivs., ammonium sodium salts"
13776,603c9800-d907-4741-91ca-6a127e93b8e3,"Copper, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, aminosulfonyl sulfo derivs., sodium salts"
13777,15f5a3c2-ad4b-47e1-aaf3-3c92659cc10e,"Copper, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, chlorosulfonyl derivs., reaction products with 2-[(4-aminophenyl)amino]-5-nitrobenzenesulfonic acid, sodium salts"
13778,d7eca298-e5b7-4911-9b52-cc0efeacbe83,"Copper, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, sulfo [[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]sulfonyl derivs."
13779,8cf82e34-a723-47be-8ba1-09882987c8e5,"Copper, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, sulfonated"
13780,31c0ca54-e899-439b-8f24-7f18ca289cd6,"Copper, complexes with diazotized 3-amino-4-methoxybenzenesulfonic acid monosodium salt coupled with diazotized 4-nitro-1,3-benzenediamine and resorcinol, sodium salts"
13781,140ab014-4cf8-4ac0-be38-83d8278cb11d,"Copper, diammine[5,5'-bi-1H-tetrazolato(2-)-kN1, kN1']"
13782,cffff47a-8433-4274-8641-edc50e013d0c,"Copper, diamminebis(nitrato-kO)"
13783,f08c0840-41cc-47b8-b2e6-e56d4ccd93aa,COPY CHARGE NY VP 2351
13784,31369fc2-75d9-4f22-b6fc-ffee63dc28d6,Cordierite (Mg2[Al4O3(SiO3)5])
13785,d9cc94bf-7a8f-4370-a7c3-7a7b32c6858b,"Coriander, ext. [Extractives and their physically modified derivatives such as tinctures, concretes, absolutes, essential oils, oleoresins, terpenes, terpene-free fractions, distillates, residues, etc., obtained from Coriandrum sativum, Umbelliferae.]"
13786,e9f52446-d135-496e-8aa8-11c03223254e,"Cork tree, Phellodendron amurense, ext."
13787,fdedf4c3-74c5-4914-b9b9-4512a0afd47c,"Corn oil (Zea mays, Gramineae), peroxidised"
13788,d2155aad-cef2-436f-9733-44a9b6307fef,"Corn, steep liquor [Substance obtained by the partial removal of water from the liquid resulting from steeping corn in a water and sulphur dioxide solution which is allowed to ferment by the action of naturally occurring lactic acid-producing microorganisms.]"
13789,b36be2c8-8c63-43a4-b775-05ed49cb8a4a,Corsair Clear #12
13790,3e0a12cc-60e1-4784-a9f2-bd2d2b20ff67,Corsair Resin 5
13791,94a4f0f9-46aa-4dca-ab0f-7994f0aa015a,Cortisone 21-acetate
13792,bfbbfd76-4833-4d5e-bb98-07fc3dac7fe5,Coumarin
13793,223b738d-1f1a-4617-a6c9-7acbedfe5251,COUPLER I
13794,d6298255-f01d-4f38-809b-ea00d67d9dcf,"Coupling reaction products of 3,3’-dichlorobiphenyl-4,4’-bis(diazonium) dichloride with N-(2,4-dialkylphenyl)-3-oxobutanamide and potassium 4-[(3-oxobutanoyl)amino]substituted benzene and their basic aluminium and earth alkali metal salts"
13795,e2442fc9-a60b-43b8-9d24-e96c2eb62c6d,"Coupling reaction products of diazotized 2-amino-6-[(2-substitued ethyl)sulfonyl]naphthalene-1-substituted acid with 4-({4-chloro-6-[ethyl(3-{[2-(substituted oxy)ethyl]sulfonyl}phenyl)amino]-heteromonocycl-2-yl}amino)-5-hydroxynaphthalene-2,7-disubstituted acid and their sodium and potassium salts"
13796,b8e49b17-0737-48ae-a354-5407a8bba29e,Coxamide
13797,04b3e148-eb61-4ec7-9234-1450974995ef,CP 33F
13798,c0e77b0d-53e6-4e47-a4b8-b7ae81106a87,CP 35F
13799,01339de9-36f3-4e97-915a-971feaa05af5,"CP-123,328"
13800,8fe88fa5-7567-4d13-845e-0e29ea5966b9,"CP-380,736"
13801,47fe23ac-7e18-44b4-a792-280a1ad6d44a,"CP-548,495"
13802,e41dbc0c-832f-461f-905b-1c5eccb30ddb,"CP-603,980"
13803,89b1acd8-5e69-4d8a-a582-3b6e6a6d26c6,"CP-686,430"
13804,cb136dcb-e923-40e2-a51e-733517d9ce0b,"CP-703,455"
13805,8c5af374-938f-44a5-b4f5-6d59618f367e,CPSI
13806,253b00da-bad6-42d1-b09e-96db6b4007d1,CR-1600 TMA
13807,4757d7f0-5492-4d5f-b408-c1da5f2f6737,CR-600
13808,2692e1f2-2281-455e-b414-77b12421ec62,CREMEROL HMG
13809,bfda5be8-badb-41d3-836d-bd22cef6e9d5,Creosote oil [A complex combination of hydrocarbons obtained by the distillation of coal tar. It consists primarily of aromatic hydrocarbons and may contain appreciable quantities of tar acids and tar bases. It distills at the approximate range of 200°C to 325°C (392°F to 617°F).]
13810,8222cbcd-8c60-4928-9456-d952735bf24e,"Creosote oil, acenaphthene fraction [A complex combination of hydrocarbons produced by the distillation of coal tar and boiling in the range of approximately 240°C to 280°C (464°F to 536°F). Composed primarily of acenaphthene, naphthalene and alkyl naphthalene.]"
13811,01598e43-6ff5-411f-9dde-1fafd8895e7a,Cresol
13812,840d4473-fdb2-45e0-abf0-0a45ad09f236,CROMOPHTAL DPP RED TFP
13813,5a892fe0-68c5-4f62-9765-1dfecba2f1be,CROMOPHTAL YELLOW 4190A
13814,f097537d-b371-46a1-bc3d-46a222fa85dc,Crotonaldehyde
13815,a4b911bb-e57b-43c0-abe0-3986477a6ff2,Crotononitrile
13816,a3feaf09-7581-4c32-bd75-164faf553f4a,CRS050 FLUORESCENT YELLOW
13817,084985d1-e02f-4d29-ac09-7948af36348d,"Crude Tall Oil (CTO) is obtained from the wood pulping industry. It is a dark brown viscous liquid extracted and processed from softwoods and hardwoods. CTO has a complex composition of fatty acids, resin acids, and neutrals."
13818,819b3973-72ff-4322-a0dd-79c21a3a1cee,CRX(TM)2006
13819,c7565fbf-4a0d-41b9-85f9-50930d65eef7,"Cryolite, tripotassium"
13820,df25a985-b291-4a74-b3a7-d43d727c18cc,CS 372
13821,cba348ec-0b62-4ac3-9b65-ae8be7e43b20,CS-8203
13822,50d150db-ad8a-4998-a28c-bc10d4f534a3,CS-8593
13823,50ab399b-f943-417b-933b-1b1b7c6165ef,CTO
13824,50db705a-de5a-4cb4-a379-4624e27db50c,Cumene
13825,8ca4c607-b215-408d-ac08-e6b04e501bc4,"Cuprate(2-), [4-hydroxy-3-[(2-hydroxy-4-nitrophenyl)azo]-6-[(3-sulfophenyl)amino]-2-naphthalenesulfonato(4-)]-, disodium"
13826,02dc00cb-5ae3-4fdf-85cd-2b5d87c4ff99,"Cuprate(2-), [7-amino-4-(hydroxy-.kappa.O)-3-[[2-[[2-(hydroxy-.kappa.O)-5-sulfophenyl]azo-.kappa.N1]-4,5-dimethoxyphenyl]azo-.kappa.N1]-2-naphthalenesulfonato(4-)]-, disodium"
13827,b99a6091-0c3a-41ca-b366-75c74b198e6f,"Cuprate(2-), [mu-[[3,3'-[methylenebis[(4,6-dihydroxy-3,1-phenylene)azo]]bis[4-hydroxy-5-nitrobenzenesulfonato]](6-)]], sodium potassium"
13828,7ee2ee60-0a05-4b4c-9c79-5c31a739a9d4,"Cuprate(2-), [μ-[[3,3'-[methylenebis[(4,6-dihydroxy-3,1-phenylene)azo]]bis[4-hydroxy-5-nitrobenzenesulfonato]](6-)]]di-, sodium"
13829,9924ea4a-3eaf-48a3-a7cd-af7281c51e89,"Cuprate(3-), [[]5-amino-3-[[]2-[[]3-chloro-2-(hydroxy-[?]O)-5-sulfophenyl]diazenyl-[?]N1]-4-(hydroxy-[?]O)-2,7-naphthalenedisulfonato(5-)]-, sodium (1:3)"
13830,f2f59aac-84d4-4eba-b063-3f857e0aa447,"Cuprate(3-), [[3,3',3''-[[23-[[3-[[(2-hydroxypropyl)amino]sulfonyl]propyl]sulfonyl]-29H,31H-phthalocyanine-2,9,16-triyl-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]tris(sulfonyl)]tris[1-propanesulfonato]](5-)]-, lithium (1:3), (SP-4-2)-"
13831,bffe9fee-2bbc-4b4c-a9af-bdc861c394a8,"Cuprate(3-), [2-[2-[[2-[3-[[4-[[2-[2-(ethenylsulfonyl)ethoxy]ethyl]amino]-6-fluoro-1,3,5-triazin-2-yl]amino]-2-(hydroxy-.kappa.O)-5-sulfophenyl]diazenyl-.kappa.N2]phenylmethyl]diazenyl-.kappa.N1]-4-sulfobenzoato(5-)-.kappa.O]-, sodium (1:3)"
13832,d744f937-3443-4a87-a522-238e071be611,"Cuprate(3-), [2-[2-[[2-[3-[[4-[[2-[2-(ethenylsulfonyl)ethoxy]ethyl]amino]-6-fluoro-1,3,5-triazin-2-yl]amino]-2-(hydroxy-.kappa.O)-5-sulfophenyl]diazenyl-.kappa.N2]phenylmethyl]diazenyl-.kappa.N1]-4-sulfobenzoato(5-)-.kappa.O]-, sodium (1:3)"
13833,2a1fcb35-1873-4eb7-bac6-3d337293cd65,"Cuprate(3-), [3-[2-[5-(hydroxy-.kappa.O)-4-[2-[1-(hydroxy-.kappa.O)-6-(phenylamino)-3-sulfo-2-naphthalenyl]diazenyl-.kappa.N1]-2-methylphenyl]diazenyl]-1,5-naphthalenedisulfonato(5-)]-, sodium (1:3)"
13834,636f547e-2792-4aa3-83f8-ef30ec44772a,"Cuprate(3-), [3-[2-[5-(hydroxy-.kappa.O)-4-[2-[1-(hydroxy-.kappa.O)-6-(phenylamino)-3-sulfo-2-naphthalenyl]diazenyl-.kappa.N1]-2-methylphenyl]diazenyl]-1,5-naphthalenedisulfonato(5-)]-, sodium (1:3)"
13835,c98c0a25-769a-46b2-88af-46969fa1ff81,"Cuprate(3-), [3-hydroxy-4-[[2-hydroxy-5-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]azo]-2,7-naphthalenedisulfonato(5-)]-, potassium sodium"
13836,aadaf8bb-5665-4da5-99cf-6aef2aab180d,"Cuprate(3-), [8-(hydroxy-.kappa.O)-7-[2-[2-(hydroxy-.kappa.O)-5-[(2-hydroxyethyl)sulfonyl]phenyl]diazenyl-.kappa.N1]-1,3,6-naphthalenetrisulfonato(5-)]-, sodium"
13837,65493fb3-173c-4e25-b8f3-80b23ac14e6c,"Cuprate(4-), [.mu.-[[3,3'-[(1-oxido-1,2-diazenediyl)bis[[2-(hydroxy-.kappa.O)-4,1-phenylene]-2,1-diazenediyl-.kappa.N1]]bis[4-(hydroxy-.kappa.O)-2,7-naphthalenedisulfonato]](8-)]]di-, ammonium sodium"
13838,7819602c-934d-4e24-aa24-8643ca719226,"Cuprate(4-), [.mu.-[[3,3'-[[3,3'-di(hydroxy-.kappa.O)[1,1'-biphenyl]-4,4'-diyl]bis(2,1-diazenediyl-.kappa.N1)]bis[5-amino-4-(hydroxy-.kappa.O)-2,7-naphthalenedisulfonato]](8-)]]di-, sodium hydrogen (1:2:2)"
13839,16ac26e5-eb86-48cf-ae5a-ee5694113f58,"Cuprate(4-), [[3,3',3'',3'''-[(29H,31H-phthalocyanine-1,8,15,22-tetrayl-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32)tetrakis(sulfonyl)]tetrakis[1-propanesulfonato]](6-)]-, sodium (1:4), (SP-4-1)-"
13840,6c6b79f1-02d9-4d56-85ba-e6cff8c3ba47,"Cuprate(4-), [2-(amino-kN)ethanol][7-[[3-(hydroxy-kO)-4-[[1-(hydroxy-kO)-3-sulfo-7-[(2-sulfoethyl)amino]-2-naphthalenyl]azo]-kN1]phenyl]azo]-1,3-naphthalenedisulfonato(6-)]-,tetrasodium [COLORANT K-1334; DYE K-1334; K-1334]"
13841,367419ca-bca0-4d23-8c21-fb4285359595,"Cuprate(4-), [2-[[[[2-hydroxy-3-sulfo-5-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]azo]phenylmethyl]azo]-4-sulfobenzoato(6-)]-, sodium"
13842,058d5da3-952d-4982-97ba-65becf2ef0e2,"Cuprate(4-), [2-[[4-chloro-6-[ethyl[3-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-5-(hydroxy-.kappa.O)-6-[2-[2-[2-[2-(hydroxy-.kappa.O)-5-sulfophenyl]diazenyl-.kappa.N1]-4,5-dimethoxyphenyl]diazenyl-.kappa.N1]-1,7-naphthalenedisulfonato(6-)]-, sodium hydrogen (1:2:2)"
13843,6f4bc868-2fe4-47ef-95a6-72bd98cff153,"Cuprate(4-), [C-(aminosulfonyl)-C-[[[2-[[4-chloro-6-[(2,5-disulfophenyl)amino]-1,3,5-triazin-2-yl]amino]ethyl]amino]sulfonyl]-29H,31H-phthalocyanine-C,C-disulfonato(6-)-N29,N30,N31,N32]-, sodium salts"
13844,9c5362af-d570-4fd2-9a8c-7022cfe60c06,"Cuprate(4-), [μ-[[3,3'-[azobis[(2-hydroxy-4,1-phenylene)azo]]bis[4-hydroxy-6-[(3-sulfophenyl)amino]-2-naphthalenesulfonato]](8-)]]di-, ammonium sodium"
13845,15ba49ff-2b9d-4d2b-9cae-fa9ffdf3b2c3,"Cuprate(4-), [μ-[[7,7'-[[6-[(2-hydroxyethyl)amino]-1,3,5-triazine-2,4-diyl]diimino]bis[4-(hydroxy-κO)-3-[[2-(hydroxy-κO)-5-sulfophenyl]azo-κN1]-2-naphthalenesulfonato]](8-)]]di-, tetrasodium"
13846,964ee0a9-fbb9-47d0-9cdb-a947463a1104,"Cuprate(6-), [2-[[[[3-[[4-chloro-6-[[4-[[4-chloro-6-[(3-sulfophenyl)amino]-1,3,5-triazin-2-yl]amino]-2,5-disulfophenyl]amino]-1,3,5-triazin-2-yl]amino]-2-hydroxy-5-sulfophenyl]azo]phenylmethyl]azo]-5-sulfobenzoato(8-)]-, pentasodium hydrogen, (SP-4-3)-"
13847,f8dfc5d4-67cb-4183-bd7f-991f43d067cd,"cupro, copper processing"
13848,bcf433b2-b0d6-414a-8317-74522b2f5ca3,"Curcuma longa, ext. [Extractives and their physically modified derivatives such as tinctures, concretes, absolutes, essential oils, oleoresins, terpenes, terpene-free fractions, distillates, residues, etc., obtained from Curcuma longa, Zingiberaceae.]"
13849,155dc95f-23b9-4a80-92aa-0e260ab256d4,Custom Blue #1
13850,3db3382b-8a2d-4c4a-aba4-4173d3c53198,Custom Red #2
13851,47ef1bea-cc28-459b-bac8-f8966caadef5,Custom Yellow #2
13852,6aa03c3c-c54c-48d4-a86b-4961ee2d5df0,CVCP-1V-01
13853,ebc32a20-629a-43a3-bc5a-0f7fd1dd8841,CVCP-V-01
13854,1775f210-b98e-4baa-aa96-14a67fb5f187,CVCP-V-1
13855,023f3196-bff8-4a36-9717-af3a404f9305,CX1036
13856,b70bcb30-d1ad-43f6-9e8b-ef122f346b29,Cyamemazine
13857,5c37efad-d105-43de-aff0-eef37bfd0c6d,Cyanamide
13858,aa6c1e9a-3173-4887-b98c-713d38e93379,Cyanamide
13859,20fe786b-badb-49c8-9ee6-85e5c87b417c,Cyanoacetic acid
13860,a6940b87-6933-44a9-b330-29b2d2b62dcb,Cyanoacetic acid
13861,75343bd3-a6b2-45f8-86b5-f023a3654490,Cyanocobalamin
13862,4c6cf07e-912c-407a-aa67-305961717049,Cyano-Fluorchinoloncarbonsäure
13863,471389b0-7d6f-4e13-ac68-4a0e32f7a637,Cyanogen bromide
13864,b4ce22cc-3f8d-43f5-9755-ddd1130ab79a,Cyanogen bromide
13865,4f02a2ed-7da1-4bff-a685-39d37f356647,Cyanogen chloride
13866,cc69e430-6980-4be3-ba69-22adf14a9e99,Cyanoguanidine
13867,fdcdb190-ef6f-4f84-86ff-128492982378,Cyanoguanidine
13868,4f5e8040-e86f-4409-953d-95652c834406,cyanomethyltrimethylammoniummethylsulfate
13869,1c44f4a5-5cfa-4051-93b6-c034861d1f24,Cyanuric acid
13870,d2b237d1-c148-48e6-97be-074da6844825,Cyclen tetrahydrochloride
13871,9c06e9f6-d931-4cf6-bf75-e4aec298cba0,"cyclic 3-(1,2-ethanediylacetale)-estra-5(10),9(11)-diene-3,17-dione"
13872,da1ee01e-016b-40fd-b8e9-7bcb016637d1,"cyclic 3-(1,2-ethanediylacetale)-estra-5(10),9(11)-diene-3,17-dione"
13873,eeb069f8-963c-495e-9993-170a6bbdc69d,"cyclic 3-(1,2-ethanediylacetale)-estra-5(10),9(11)-diene-3,17-dione"
13874,0b16eff8-e688-48e8-90d7-7ed154f2a018,"cyclic C12/14-Glucamide;cyclic N-methyl-N-dodecanoyl/tetradecanoyl-glucamine;anhydro-N-dodecanoyl/tetradecanoyl-N-methylglucamine;Amides, C12-C14, N-(1-deoxy-D-glucitol-1-yl)-N-methyl, dehydrated"
13875,40a48150-3cf6-4460-9180-34572a65b094,"cyclobutane-1,1-dicarboxamide"
13876,ab85861a-da37-41a9-abb3-0ab2e2926f21,"Cyclobutane-1,1-dicarboxylic acid"
13877,63f8e0b8-9c3e-417d-9b46-98703c9377bd,Cyclobutanecarbaldehyde
13878,e8f40ea6-961f-4c99-ae2e-0701a5fdfae5,Cyclobutanecarbonyl chloride
13879,07522a70-a7f2-4209-8571-5936a72bcb0e,Cyclobutanecarboxylic acid
13880,16e7fc15-092b-441e-8de3-78be864ab133,Cyclobutanemethanol
13881,4e8a49ff-5e11-47a3-9be9-548b07cdeb13,"Cyclobutanepropanoic acid, .alpha.-amino-, ethyl ester"
13882,2f41f9ef-9b38-421f-8764-161b3052857f,"Cyclododeca-1,5,9-triene"
13883,77b06de3-1b8d-4303-82bf-1a036762ff79,"Cyclododeca-1,5,9-triene"
13884,e5e2c35c-a3ed-4323-b06b-ed28d285f505,"Cyclododeca-1,5,9-triene"
13885,78d34913-a27e-4294-a72e-19d49d098595,Cyclododecane
13886,3b8f91de-c664-424b-9c71-dfb25a20414e,Cyclododecanol
13887,0d9ba799-804b-4b0f-afd2-e26718987ede,Cyclododecanone
13888,a4f302d2-1bfb-46fd-b7cb-a1a8f2a264e0,Cyclododecanone
13889,0e5ba534-a0e4-48fd-9e64-16304ab0bb69,"Cyclododecanone, 2-(2-methyl-2-propen-1-yl)-"
13890,29223597-4038-451e-94e7-f0845bf2a799,"Cyclododecanone, reaction products with 3-chloro-2-methyl-1-propene"
13891,ca67e652-435e-4943-b05d-6137406ebaa9,"Cyclododecanone, reaction products with cyclized 3-chloro-2-methyl-1-propene"
13892,3b055765-e9d1-422e-9c84-98c6b3df3583,Cyclododecene
13893,17d27694-a00a-49a1-b60f-dcc65dc9df48,Cycloheptanone
13894,4f4a1d67-13e9-476d-b28c-1412086d5a10,Cycloheptapentylose
13895,7d00949d-7b13-4df0-9ea2-8c267a9c964d,"Cyclohex-1,2-ylenediamine"
13896,26420239-67eb-4519-814b-08f3bf1afa13,"Cyclohex-1,4-ylenedimethanol"
13897,89169a40-e397-45ee-8f22-7e7e55e59de6,Cyclohex-2-enone
13898,22f8fca4-8696-4657-8305-55c3f1b8578e,Cyclohex-3-ene-1-carbaldehyde
13899,2a74818f-7231-4240-9535-ae902633563e,Cyclohex-3-ene-1-carboxylic acid
13900,ab732ecc-0161-4e65-a08f-194b8e80ba27,"cyclohexadeca-1,9-diene"
13901,a6c465e4-953c-4fe5-a140-5f3bd10f00ca,cyclohexadecanone
13902,18a532b9-f6fa-4af6-ac0e-328792a876fd,Cyclohexadecen-1-one
13903,bdb58a34-3d9a-4f12-8b2d-0d01b177f94b,"Cyclohexanamine, 4,4’-methylenebis[N-(2,2-dimethyl-3-(4-morpholinyl)propylidene)]-"
13904,582417e3-0fd6-4c18-946b-f65afb49cadd,"Cyclohexanamine, 4,4'-methylenebis[2,6-dimethyl-"
13905,102b5223-daec-4db4-9a77-fb5fcc39e7ec,"Cyclohexanamine, 4,4'-methylenebis[N-(1-methylpropyl)-"
13906,b8dcbc4b-ebf3-41ae-a99c-afb347627fc2,"Cyclohexanamine, 4-methyl-, acetate (1:1)"
13907,da63f70d-767e-47e3-87b3-c931d8600650,"cyclohexanaminium (6R,7S)-3-(acetoxymethyl)-7-methoxy-8-oxo-7-[2-(2-thienyl)acetamido]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate"
13908,fea4c3be-571b-48be-bb23-83c26b0ad94b,"Cyclohexanaminium, N,N,N-trimethyl-, hydroxide (1:1)"
13909,61fe5c38-f5c9-4360-a52e-82543e49b886,"Cyclohexanaminium, N,N,N-trimethyl-, sulfate (2:1)"
13910,4535afe7-d48f-4b33-af11-40a1d9c8df8a,Cyclohexane
13911,0fcaeea5-221a-486a-86f2-a490efe0d051,"Cyclohexane, 1,3-bis(isocyanatomethyl)-"
13912,53a6ce9f-bdcf-49e4-9638-50c28b3543dd,"Cyclohexane, 1,4-bis(ethoxymethyl)-"
13913,6b598cea-3595-42c6-b3d5-1644b062b73f,"Cyclohexane, 1-methyl-4-(1-methylethyl)-, tetradehydro deriv."
13914,4cc250cc-87c8-4453-a2b1-c2532f9fc1be,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-, homopolymer"
13915,df854cde-5417-40a5-8b41-a609aa302cec,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-, homopolymer, 3,5-dimethyl-1H-pyrazole-blocked"
13916,853a4403-8bc8-4cf2-b120-a632b81892ea,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-, homopolymer, acetone oxime-blocked"
13917,0b875c20-ac0e-4044-b4e1-a31ed70e1c02,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-, homopolymer, caprolactam-blocked"
13918,7851241f-87e9-450b-8cea-1cefa7395f1d,"Cyclohexane, oxidized, aq. ext."
13919,51c71b42-b8e8-43db-b7d1-4687b7d72e3c,"Cyclohexane, oxidized, aq. ext., sodium salt"
13920,c9b96f66-80ba-4a9b-8efd-fd59a186782a,"Cyclohexane, oxidized, distillates"
13921,37f7a86c-5cbf-416c-a865-83f0f064b327,"Cyclohexane, oxidized, non-acidic by-products, distn. residues [The complex combination of hydrocarbons produced by the distillation of products from the air oxidation of cyclohexane after removal of acidic materials. It consists of hydrocarbons having carbon numbers predominantly in the range of C6 through C12 and boiling in the range of approximately 172°C to 324°C (342°F to 615°F).]"
13922,2ce2a0ae-0116-4681-972f-9f85ed26d40c,"Cyclohexane, oxidized, non-volatile residue [The residuum from the distillation of the products from the air oxidation of cyclohexane. It consists of alcohols, acids and lactones having carbon numbers predominantly in the range of C4 through C6.]"
13923,0d7f1fc9-bc42-4d6f-92ad-635a2a61c323,"Cyclohexane-1,2,4-triyltris(ethylene)"
13924,3c81edb0-6c9e-4cac-afb5-5e852b8b15de,"Cyclohexane-1,2-dicarboxylic anhydride"
13925,437d6304-5594-4f75-a91d-e9be8376c64f,"Cyclohexane-1,3-dione"
13926,c2b63499-8daa-4ce5-953e-7cab00d671c1,"Cyclohexane-1,3-dione, monosodium salt"
13927,20f79d10-0ecf-4b85-a50a-f7870d5ca788,"Cyclohexane-1,4-dicarboxylic acid"
13928,da21c044-2093-49d2-94a0-2852e2b1470a,"Cyclohexaneacetic acid, .alpha.-[[(phenylmethoxy)carbonyl]amino]-, (.alpha.S)-"
13929,a5f47034-a8c7-4e7e-b974-c20f807dc425,Cyclohexanecarbaldehyde
13930,bfc7b297-705a-4427-b3e1-08bbefb70143,Cyclohexanecarbonitrile
13931,a05ef248-ee07-435a-a0af-29ce8425e3f4,Cyclohexanecarbonyl chloride
13932,3fb822ec-6f8b-48de-b735-42c74261e7d9,"Cyclohexanecarbonyl chloride, 1-methyl-"
13933,f5a1cb72-5ebd-4d88-b4b1-e9ea9580174d,"Cyclohexanecarboxamide, 4,4-difluoro-N-[(1S)-3-hydroxy-1-phenylpropyl]-"
13934,51d0d7bd-c917-42d7-a965-4a8cb957b3b6,"Cyclohexanecarboxamide, 4,4-difluoro-N-[(1S)-3-oxo-1-phenylpropyl]-"
13935,9b1d5ada-d55e-4348-8ab3-ba43f3959985,Cyclohexanecarboxylic acid
13936,54218de5-66b8-4ef9-aa1c-afb433daa768,"Cyclohexanecarboxylic acid, 1-(2-ethylbutyl)-"
13937,7abca2c9-f0e4-4c76-ad06-7a340ff484bc,"Cyclohexanecarboxylic acid, 1-[[2-(2,5-dimethylphenyl)acetyl]amino]-4-methoxy-, methyl ester, cis-"
13938,cbb72a45-34ef-4831-b4b9-caa67bc09b46,"Cyclohexanecarboxylic acid, 1-hydroxy-, ethyl ester"
13939,e54b3816-28f3-428d-ab40-0dd5789d89e8,"Cyclohexanecarboxylic acid, 2,2,6-trimethyl-, 2-propen-1-yl ester, (1R,6S)-"
13940,338c79ec-f35c-4ba1-a34f-fc1ea689232e,"Cyclohexanecarboxylic acid, 3-azido-4-[[6-deoxy-2,3,4-tris-O-(phenylmethyl)-.alpha.-L-galactopyranosyl]oxy]-5-hydroxy-, 1-methylethyl ester, (1R,3S,4R,5R)-"
13941,c5966f93-69ac-41d3-b479-0bcbbd940f5c,"Cyclohexanecarboxylic acid, 4-(4-chlorophenyl)-, trans-"
13942,ccaf2be8-53ab-4f4a-8260-978d6d173318,"Cyclohexanecarboxylic acid, 4-(4-chlorophenyl)-, trans-"
13943,3cd8dfa8-c00d-46b4-bec2-30f5e715385d,"Cyclohexanecarboxylic acid, 4-oxo-, ethyl ester"
13944,82cbb1d8-39d3-4a7b-8706-8adf63ee07eb,Cyclohexanediacetic acid
13945,ef28a84f-5ba8-428e-b22c-c2bcdbe380da,"Cyclohexanemethanamine, 5-amino-1,3,3-trimethyl-, reaction products with glycidyl tolyl ether"
13946,a12689be-40bf-4bb6-a913-14467b0522cf,"Cyclohexanemethanol, .alpha.,3,3-trimethyl-, (R*,S*)-"
13947,dd1f95ed-d43a-4ee7-9e99-0585c958a9c5,"Cyclohexanemethanol, 4-(1-methylethyl)-"
13948,de184c52-4163-47f2-9eb1-15e1d4d09ae0,"Cyclohexanepentanol, .beta.-methyl-"
13949,3b864df9-95ec-4653-b4c2-84aea0c44a60,"Cyclohexanepropanal, 4-(2-methylpropyl)-"
13950,1e3d43b8-5de2-4604-942f-c70fb8401b2a,"Cyclohexanepropanol, 2,2,3,6-tetramethyl-.alpha.-propyl-"
13951,c10d7c0e-6e0d-4e44-95ec-58f294abe794,"Cyclohexanepropanol, 2,2,3,6-tetramethyl-.alpha.-propyl-"
13952,2e1f3d28-7fd9-408a-9a9b-f3509ba9a709,Cyclohexanethiol
13953,eac3247f-7f25-49d8-b729-c77974e88b8d,Cyclohexanethiol
13954,40e4d383-5bb9-4a72-ba75-040003642b8d,Cyclohexanol
13955,53cf0023-5a32-4f02-bede-c058d7f0a8ab,"Cyclohexanol, 1-[2-(dimethylamino)-1-(4-methoxyphenyl)ethyl]-"
13956,15dd5560-162d-4737-af14-8b73c9570275,"Cyclohexanol, 1-[2-amino-1-(4-methoxyphenyl)ethyl]-, hydrochloride (1:1)"
13957,4c60b018-6cf1-4451-80e9-8289103f561f,"Cyclohexanol, 1-[2-amino-1-(4-methoxyphenyl)ethyl]-, hydrochloride (1:1)"
13958,804f5f1a-60e6-41a3-aad4-6cf48ea239b8,"Cyclohexanol, 1-[2-amino-1-(4-methoxyphenyl)ethyl]-, hydrochloride (1:1)"
13959,0d83df26-001d-42a8-bb1f-6323fa269082,"Cyclohexanol, 1-methyl-3-(2-methylpropyl)-"
13960,5d476de4-400d-4291-99f6-86a1677a3edb,"Cyclohexanol, 1-methyl-3-(2-methylpropyl)-"
13961,92abbd97-598c-4962-9fd4-cb19d80cab8e,"Cyclohexanol, 2-(1,1-dimethylpropyl)-"
13962,bc672719-8cf9-4e19-b876-0a50bffc11c7,"Cyclohexanol, 2,3,6-trimethyl-"
13963,2d646aed-2787-469b-9f0d-1831756db732,"Cyclohexanol, 2-[4-(1,1-dimethylethyl)phenoxy]-, trans-"
